name,link,location
Čelimbaša,https://www.skiresort.info/ski-resort/celimbasa/,Europe > Croatia > Adriatic Croatia (Jadranska Hrvatska) > Primorje-Gorski Kotar
Navarino Hills  (temporarily closed),https://www.skiresort.info/ski-resort/navarino-hills/,North America > USA > Wisconsin
Chindirchero,https://www.skiresort.info/ski-resort/chindirchero/,Russia > North Caucasus > Dagestan
Maoershan,https://www.skiresort.info/ski-resort/maoershan/,Asia > China > Heilongjiang
Tyytari Park – Retselya,https://www.skiresort.info/ski-resort/tyytari-park-retselya/,Russia > Northwest Russia
Knyken,https://www.skiresort.info/ski-resort/knyken/,Europe > Norway > Sør-Trøndelag
Borsec,https://www.skiresort.info/ski-resort/borsec/,Europe > Romania > Harghita
Ruskola  (temporarily closed),https://www.skiresort.info/ski-resort/ruskola/,Europe > Sweden > Northern Sweden (Norrland) > Norrbotten > Swedish Lapland
Arxhena Mountain Resort – Brod,https://www.skiresort.info/ski-resort/arxhena-mountain-resort-brod/,Europe > Kosovo
Glück Auf – Langewiese,https://www.skiresort.info/ski-resort/glueck-auf-langewiese/,Europe > Germany > Central Uplands of Germany (Deutsche Mittelgebirge) > Sauerland
La Côte-aux-Fées,https://www.skiresort.info/ski-resort/la-cote-aux-fees/,Europe > Switzerland > Espace Mittelland > Neuenburg
Osogovo (Осогово),https://www.skiresort.info/ski-resort/osogovo-osogovo/,Europe > Bulgaria > Kyustendil
Yawata Kogen 191,https://www.skiresort.info/ski-resort/yawata-kogen-191/,Asia > Japan > Honshu > Chūgoku > Hiroshima
Inya – Nowosibirsk,https://www.skiresort.info/ski-resort/inya-nowosibirsk/,Russia > Siberia
Klyuchi,https://www.skiresort.info/ski-resort/klyuchi/,Russia > Siberia
Jinxiangshan,https://www.skiresort.info/ski-resort/jinxiangshan/,Asia > China
Tianjin Jizhou,https://www.skiresort.info/ski-resort/tianjin-jizhou/,Asia > China > Yunnan
Glen Mountain Park,https://www.skiresort.info/ski-resort/glen-mountain-park/,North America > Canada > Quebec
Yangdŏk Hot Springs,https://www.skiresort.info/ski-resort/yangdok-hot-springs/,Asia > North Korea
Oberwilhams – Missen-Wilhams,https://www.skiresort.info/ski-resort/oberwilhams-missen-wilhams/,Europe > Germany > Bavaria (Bayern) > Swabia (Schwaben) > Oberallgäu
Palot (Pisogne),https://www.skiresort.info/ski-resort/palot-pisogne/,Europe > Italy > Lombardy > Camonica Valley (Val Camonica)
Kegelberg – Erlbach,https://www.skiresort.info/ski-resort/kegelberg-erlbach/,Europe > Germany > Saxony (Sachsen) > German Ore Mountains (Deutsches Erzgebirge)
Boogie Mountain – Espanola,https://www.skiresort.info/ski-resort/boogie-mountain-espanola/,North America > Canada > Ontario > Northern Ontario
Planche des Belles Filles,https://www.skiresort.info/ski-resort/planche-des-belles-filles/,Europe > France > Bourgogne-Franche-Comté > Haute-Saône
Tydal,https://www.skiresort.info/ski-resort/tydal/,Europe > Norway > Sør-Trøndelag
Degersheim – Fuchsacker,https://www.skiresort.info/ski-resort/degersheim-fuchsacker/,Europe > Switzerland > Eastern Switzerland > St. Gallen > St. Gallen-Bodensee
Albstadt-Ebingen,https://www.skiresort.info/ski-resort/albstadt-ebingen/,Europe > Germany > Baden-Württemberg > Tübingen (region) > Zornalb County
Park Szczęśliwice – Warsaw (Warszawa) (dry slopes),https://www.skiresort.info/ski-resort/park-szczesliwice-warsaw-warszawa/,Europe > Poland > Masovia (Województwo mazowieckie)
Cazenovia,https://www.skiresort.info/ski-resort/cazenovia/,North America > USA > New York > Central New York
Velykyj,https://www.skiresort.info/ski-resort/velykyj/,Europe > Ukraine > Zakarpattia
Gora Zmeinaya – Obluchye,https://www.skiresort.info/ski-resort/gora-zmeinaya-obluchye/,Russia > Far Eastern Federal District
Tiffindell  (temporarily closed),https://www.skiresort.info/ski-resort/tiffindell/,Africa > South Africa > Eastern Cape
Javorovica – Liptovský Ján  (temporarily closed),https://www.skiresort.info/ski-resort/javorovica-liptovsky-jan/,Europe > Slovakia > Žilina (Žilinský kraj)
Ski Center Snezhny Kupol – Moscow (indoor ski area),https://www.skiresort.info/ski-resort/ski-center-snezhny-kupol-moscow/,Russia > Central Russia > Moscow
Holzhau,https://www.skiresort.info/ski-resort/holzhau/,Europe > Germany > Saxony (Sachsen) > German Ore Mountains (Deutsches Erzgebirge)
Kirikeskus,https://www.skiresort.info/ski-resort/kirikeskus/,Europe > Finland > Northern Finland > Lapland (Finland)
Kiviõli,https://www.skiresort.info/ski-resort/kivioli/,Europe > Estonia > Ida-Viru
Uuperin rinteet,https://www.skiresort.info/ski-resort/uuperin-rinteet/,Europe > Finland > Southern Finland (Etelä-Suomi) > Kymenlaakso
Torsbustaden,https://www.skiresort.info/ski-resort/torsbustaden/,Europe > Norway > Nord-Trøndelag
Prästberget,https://www.skiresort.info/ski-resort/praestberget/,Europe > Sweden > Northern Sweden (Norrland) > Norrbotten > Polcirkeln (Arctic Circle) > Europe > Sweden > Northern Sweden (Norrland) > Norrbotten > Swedish Lapland
Holzmeisterlifts Sommeralm,https://www.skiresort.info/ski-resort/holzmeisterlifts-sommeralm-st-kathrein-am-offenegg/,Europe > Austria > Styria (Steiermark) > Oststeiermark > Naturpark Almenland
Arralifts – Harmanschlag (St. Martin),https://www.skiresort.info/ski-resort/arralifts-harmanschlag-st-martin/,Europe > Austria > Lower Austria (Niederösterreich) > Waldviertel > Oberes Waldviertel (Upper Waldviertel)
Erbeskopf – Thalfang,https://www.skiresort.info/ski-resort/erbeskopf-thalfang/,Europe > Germany > Rhineland-Palatinate (Rheinland-Pfalz)
Nolbybacken,https://www.skiresort.info/ski-resort/nolbybacken/,Europe > Sweden > Northern Sweden (Norrland) > Västernorrland
Schmiedefeld am Rennsteig,https://www.skiresort.info/ski-resort/schmiedefeld-am-rennsteig/,Europe > Germany > Thuringia (Thüringen) > Thuringian Forest (Thüringer Wald)
Drienica,https://www.skiresort.info/ski-resort/drienica/,Europe > Slovakia > Prešov (Prešovský kraj)
Alberschwende – Brüggelekopf,https://www.skiresort.info/ski-resort/alberschwende-brueggelekopf/,Europe > Austria > Vorarlberg > Bregenz > Bregenzerwald
Les Signaraux – La Motte d'Aveillans,https://www.skiresort.info/ski-resort/les-signaraux-la-motte-daveillans/,Europe > France > Auvergne-Rhône-Alpes > Isère > Grenoble
Rochers de Naye – Montreux,https://www.skiresort.info/ski-resort/rochers-de-naye-montreux/,Europe > Switzerland > Lemanic Region > Waadt
Lakis,https://www.skiresort.info/ski-resort/lakis/,Europe > Finland > West Finland (Länsi-Suomi) > Southern Ostrobothnia (Etelä-Pohjanmaa)
Malta Ski – Poznań (Posen) (dry slopes),https://www.skiresort.info/ski-resort/malta-ski-poznan-posen/,Europe > Poland > Greater Poland (Województwo wielkopolskie)
Hornlift – Fröhnd,https://www.skiresort.info/ski-resort/hornlift-froehnd/,Europe > Germany > Baden-Württemberg > Black Forest (Schwarzwald) > Southern Black Forest > Belchen > Europe > Germany > Baden-Württemberg > Black Forest (Schwarzwald) > Southern Black Forest > Wiesental
Höglekardalen,https://www.skiresort.info/ski-resort/hoeglekardalen/,Europe > Sweden > Northern Sweden (Norrland) > Jämtland
Ånstadblåheia,https://www.skiresort.info/ski-resort/aanstadblaaheia/,Europe > Norway > Nordland
Pawlin – Malá Morávka,https://www.skiresort.info/ski-resort/pawlin-mala-moravka/,Europe > Czech Republic > Moravian-Silesian Region (Moravskoslezský kraj)
Kandel,https://www.skiresort.info/ski-resort/kandel/,Europe > Germany > Baden-Württemberg > Black Forest (Schwarzwald) > Central Black Forest > Elztal & Simonswäldertal
Gopshusbacken,https://www.skiresort.info/ski-resort/gopshusbacken/,Europe > Sweden > Central Sweden
Buřín – Hodkovice nad Mohelkou,https://www.skiresort.info/ski-resort/burin-hodkovice-nad-mohelkou/,Europe > Czech Republic > Liberec Region (Liberecký kraj)
Col du Granier,https://www.skiresort.info/ski-resort/col-du-granier/,Europe > France > Auvergne-Rhône-Alpes > Savoie Mont Blanc > Savoie > Chambéry
Böttingen,https://www.skiresort.info/ski-resort/boettingen/,Europe > Germany > Baden-Württemberg > Donaubergland
Fjällberget,https://www.skiresort.info/ski-resort/fjaellberget/,Europe > Sweden > Central Sweden
Ulricehamn,https://www.skiresort.info/ski-resort/ulricehamn/,Europe > Sweden > South Sweden (Sydsverige) > Västra Götaland
Olympiaparken – Lillehammer,https://www.skiresort.info/ski-resort/olympiaparken-lillehammer/,Europe > Norway > Oppland > Lillehammer
Aavasaksa,https://www.skiresort.info/ski-resort/aavasaksa/,Europe > Finland > Northern Finland > Lapland (Finland)
Stavadalen Skisenter,https://www.skiresort.info/ski-resort/stavadalen-skisenter/,Europe > Norway > Oppland > Valdres
Prabouré – Saint-Anthème,https://www.skiresort.info/ski-resort/praboure-saint-antheme/,Europe > France > Auvergne-Rhône-Alpes > Puy-de-Dôme
Tristeli – St. Margrethenberg,https://www.skiresort.info/ski-resort/tristeli-st-margrethenberg/,Europe > Switzerland > Eastern Switzerland > Heidiland
Tänndalsvallen,https://www.skiresort.info/ski-resort/taenndalsvallen/,Europe > Sweden > Northern Sweden (Norrland) > Jämtland > Funäsfjällen
Sveitsin Hiihtokeskus – Hyvinkää,https://www.skiresort.info/ski-resort/sveitsin-hiihtokeskus-hyvinkaeae/,Europe > Finland > Southern Finland (Etelä-Suomi) > Uusimaa (Helsinki)
Sauerberg – Frammersbach,https://www.skiresort.info/ski-resort/sauerberg-frammersbach/,Europe > Germany > Bavaria (Bayern) > Franken (Franconia) > Lower Franconia (Unterfranken) > Main-Spessart
Finse Skisenter,https://www.skiresort.info/ski-resort/finse-skisenter/,Europe > Norway > Western Norway (Vestlandet)
Mount Mawson,https://www.skiresort.info/ski-resort/mount-mawson/,Australia and Oceania > Australia > Tasmania
Štědrákova Lhota  (temporarily closed),https://www.skiresort.info/ski-resort/stedrakova-lhota/,Europe > Czech Republic > Olomouc Region (Olomoucký kraj)
Schwarzenbachlift – Altglashütten,https://www.skiresort.info/ski-resort/schwarzenbachlift-altglashuetten/,Europe > Germany > Baden-Württemberg > Freiburg (region) > Hochschwarzwald
Jundushan,https://www.skiresort.info/ski-resort/jundushan/,Asia > China > Beijing
Salzberg – Goldlauter (Suhl),https://www.skiresort.info/ski-resort/salzberg-goldlauter-suhl/,Europe > Germany > Thuringia (Thüringen) > Thuringian Forest (Thüringer Wald)
Purnuvuori,https://www.skiresort.info/ski-resort/purnuvuori/,Europe > Finland > Southern Finland (Etelä-Suomi) > Päijänne Tavastia (Päijät-Häme)
Gustavsbergbacken – Östersund,https://www.skiresort.info/ski-resort/gustavsbergbacken-oestersund/,Europe > Sweden > Northern Sweden (Norrland) > Jämtland
Kokonniemi – Porvoo,https://www.skiresort.info/ski-resort/kokonniemi-porvoo/,Europe > Finland > Southern Finland (Etelä-Suomi) > Uusimaa (Helsinki)
Ghisoni,https://www.skiresort.info/ski-resort/ghisoni/,Europe > France > Corsica (Corse)
Kaiserau – Admont,https://www.skiresort.info/ski-resort/kaiserau-admont/,Europe > Austria > Styria (Steiermark) > Liezen > Alpenregion Nationalpark Gesäuse
Landsomberget,https://www.skiresort.info/ski-resort/landsomberget/,Europe > Sweden > Northern Sweden (Norrland) > Jämtland
Raupennesthang – Altenberg,https://www.skiresort.info/ski-resort/raupennesthang-altenberg/,Europe > Germany > Saxony (Sachsen) > German Ore Mountains (Deutsches Erzgebirge)
Vårdkasen – Härnösand,https://www.skiresort.info/ski-resort/vaardkasen-haernoesand/,Europe > Sweden > Northern Sweden (Norrland) > Västernorrland
Lyndon Outing Club,https://www.skiresort.info/ski-resort/lyndon-outing-club/,North America > USA > Vermont
Hvalin/​Khvalyn,https://www.skiresort.info/ski-resort/hvalinkhvalyn/,Europe > Russia
Szelment,https://www.skiresort.info/ski-resort/szelment/,Europe > Poland > Podlaskie (Województwo podlaskie)
Strážný,https://www.skiresort.info/ski-resort/strazny/,Europe > Czech Republic > South Bohemian Region (Jihočeský kraj)
Cranor Ski Hill – Gunnison,https://www.skiresort.info/ski-resort/cranor-ski-hill-gunnison/,North America > USA > Colorado
Drozdovo – Nová Baňa,https://www.skiresort.info/ski-resort/drozdovo-nova-bana/,Europe > Slovakia > Banská Bystrica (Banskobystrický kraj)
Saint-George,https://www.skiresort.info/ski-resort/saint-george/,Europe > Switzerland > Lemanic Region > Waadt
Černá Říčka,https://www.skiresort.info/ski-resort/cerna-ricka/,Europe > Czech Republic > Liberec Region (Liberecký kraj)
Ruokolahti,https://www.skiresort.info/ski-resort/ruokolahti/,Europe > Finland > Southern Finland (Etelä-Suomi) > South Karelia (Etelä-Karjala)
Le Poli – Xonrupt-Longemer,https://www.skiresort.info/ski-resort/le-poli-xonrupt-longemer/,Europe > France > Grand-Est > Vosges (department)
La Combe Saint-Pierre (Charquemont),https://www.skiresort.info/ski-resort/la-combe-saint-pierre-charquemont/,Europe > France > Bourgogne-Franche-Comté > Doubs
Ansätten,https://www.skiresort.info/ski-resort/ansaetten/,Europe > Sweden > Northern Sweden (Norrland) > Jämtland
Hammarbybacken – Stockholm,https://www.skiresort.info/ski-resort/hammarbybacken-stockholm/,Europe > Sweden > Central Sweden
La Stass' – St. Pierre de Chartreuse,https://www.skiresort.info/ski-resort/la-stass-st-pierre-de-chartreuse/,Europe > France > Auvergne-Rhône-Alpes > Isère > Grenoble
Ostrelj Bosanski Petrovac,https://www.skiresort.info/ski-resort/ostrelj-bosanski-petrovac/,Europe > Bosnia and Herzegovina > Federation of Bosnia and Herzegovina > Una-Sana (Unsko-sanski)
Rajkovo – Majdanpek,https://www.skiresort.info/ski-resort/rajkovo-majdanpek/,Europe > Serbia > Serbia-South > Southern and Eastern Serbia
Güzeltepe – Muş,https://www.skiresort.info/ski-resort/guezeltepe-mus/,Asia > Turkey > Eastern Anatolia
Fiumalbo – Doccia  (temporarily closed),https://www.skiresort.info/ski-resort/fiumalbo-doccia/,Europe > Italy > Emilia-Romagna > Modena
Big Creek Ski Area,https://www.skiresort.info/ski-resort/big-creek-ski-area/,North America > USA > Ohio
Kráľová (Zvolen)  (temporarily closed),https://www.skiresort.info/ski-resort/kralova-zvolen/,Europe > Slovakia > Banská Bystrica (Banskobystrický kraj)
Les Giettes – Monthey,https://www.skiresort.info/ski-resort/les-giettes-monthey/,Europe > Switzerland > Lemanic Region > Valais (Wallis) > Val d'Illiez
Steilia – Setermoen (Bardu),https://www.skiresort.info/ski-resort/steilia-setermoen-bardu/,Europe > Norway > Troms
Eberschwang – Hausruck,https://www.skiresort.info/ski-resort/eberschwang-hausruck/,Europe > Austria > Upper Austria (Oberösterreich) > Innviertel > Ried im Innkreis
Chyrowa,https://www.skiresort.info/ski-resort/chyrowa/,Europe > Poland > Subcarpathian Voivodeship (Województwo podkarpackie)
Pilnaya,https://www.skiresort.info/ski-resort/pilnaya/,Russia > Ural Federal District > Sverdlovsk
Sattajärvi,https://www.skiresort.info/ski-resort/sattajaervi/,Europe > Sweden > Northern Sweden (Norrland) > Norrbotten > Swedish Lapland
Nordvågen,https://www.skiresort.info/ski-resort/nordvaagen/,Europe > Norway > Finnmark
Vettenbacken – Liden,https://www.skiresort.info/ski-resort/vettenbacken-liden/,Europe > Sweden > Northern Sweden (Norrland) > Västernorrland
Kisofukushima,https://www.skiresort.info/ski-resort/kisofukushima/,Asia > Japan > Honshu > Chūbu > Nagano
Milzkalns,https://www.skiresort.info/ski-resort/milzkalns/,Europe > Latvia > Engure
Arvieux,https://www.skiresort.info/ski-resort/arvieux/,Europe > France > Provence-Alpes-Côte d’Azur > Hautes-Alpes > Briançon
Hakkoda,https://www.skiresort.info/ski-resort/hakkoda/,Asia > Japan > Honshu > Tōhoku > Aomori
Engstligenalp – Adelboden,https://www.skiresort.info/ski-resort/engstligenalp-adelboden/,Europe > Switzerland > Espace Mittelland > Bern > Bernese Oberland > Adelboden-Frutigen
Szyndzielnia – Bielsko-Biała,https://www.skiresort.info/ski-resort/szyndzielnia-bielsko-biala/,Europe > Poland > Silesia (Województwo śląskie)
Khvoyny Urman – Khanty-Mansiysk,https://www.skiresort.info/ski-resort/khvoyny-urman-khanty-mansiysk/,Russia > Ural Federal District
Oi-Qaragai – Lesnaya Skazka,https://www.skiresort.info/ski-resort/oi-qaragai-lesnaya-skazka/,Asia > Kazakhstan > Almaty
Tahko,https://www.skiresort.info/ski-resort/tahko/,Europe > Finland > East Finland (Pohjois- ja Itä-Suomi) > Northern Savonia (Pohjois-Savo)
Jack Frost Mountain,https://www.skiresort.info/ski-resort/jack-frost-mountain/,North America > USA > Pennsylvania
Saariselkä,https://www.skiresort.info/ski-resort/saariselkae/,Europe > Finland > Northern Finland > Lapland (Finland)
Val d'Irène,https://www.skiresort.info/ski-resort/val-direne/,North America > Canada > Quebec > Bas-Saint-Laurent
Pec pod Sněžkou,https://www.skiresort.info/ski-resort/pec-pod-snezkou/,Europe > Czech Republic > Hradec Králové Region (Královéhradecký kraj) > Černá hora - Pec
Spring Valley Sendai Izumi,https://www.skiresort.info/ski-resort/spring-valley-izumi-kogen/,Asia > Japan > Honshu > Tōhoku > Miyagi
Caberfae Peaks,https://www.skiresort.info/ski-resort/caberfae-peaks/,North America > USA > Michigan
White Pine – Pinedale,https://www.skiresort.info/ski-resort/white-pine-pinedale/,North America > USA > Wyoming
Idre Himmelfjäll,https://www.skiresort.info/ski-resort/idre-himmelfjaell/,Europe > Sweden > Central Sweden
